ID_Localidades;Localidades;ID_Provincias
7998;EL SILENCIO;17
7999;SAN JOSE;17
8000;EL PESCADITO;17
8001;LAS CANTORAS;17
8002;EL ARENAL;17
8003;GENERAL BALLIVIAN;17
8004;LAS CATAS;17
8005;LAS PALMAS;17
8006;LA BOLSA;17
8007;EL RETIRO;17
8008;LA SALVACION;17
8009;RIO SECO;17
8010;EL CAMPAMENTO;17
8011;EL CASTIGADO;17
8012;CAMPO LIBRE;17
8013;EL TRASLADO;17
8014;LA CURTIEMBRE;17
8015;LOS DESMONTES;17
8016;EL BREAL;17
8017;CAMPO EL TIGRE;17
8018;EL TENIENTE;17
8019;COLONIA DOS HERMANOS NORTE;6
8020;COLONIA MONTE GRANDE;6
8021;COLONIA MIRAMAR;6
8022;COLONIA LAS PALMERAS;6
8023;COLONIA GENERAL DEHEZA;6
8024;LA COLONIAL;6
8025;CAMPO CALLERIO;6
8026;COLONIA 10 DE JULIO;6
8027;COLONIA EL SAUCE;6
8028;COLONIA BEIRO ESTE;6
8029;COLONIA FREYRE NORESTE;6
8030;COLONIA MAUNIER NORTE;6
8031;COLONIA PALO LABRADO;6
8032;COLONIA MADRESELVA;6
8033;CAMPO LAS VIBORAS;6
8034;COLONIA MAUNIER CENTRO;6
8035;ARROYO DE LOS LEONES;6
8036;CAMPO LOPEZ;6
8037;COLONIA EL MILAGRO OESTE;6
8038;CAMPO LA SALADA;6
8039;COLONIA FRONTERA SUR;6
8040;EL PORVENIR;6
8041;EL DESQUITE;6
8042;COLONIA LA TRINCHERA;6
8043;COLONIA SANTA RITA;6
8044;LA QUEMADATRANSITO;6
8045;LAS CANITAS;6
8046;COLONIA MILESSI;6
8047;COLONIA NUEVA FRANCIA;6
8048;COLONIA CEFERINA;6
8049;ARROYO DE ALVAREZ;6
8050;CAMPO LOS PORTENOS;6
8051;SAN ANTONIO;6
8052;PAMPA DEL MERCADO;6
8053;COLONIA EUGENIA;6
8054;COLONIA MAUNIER SUR;6
8055;COLONIA MONTE TALA;6
8056;PLAYA GRANDE;6
8057;TRINCHERA;6
8058;CAMPO 25 DE MAYO;6
8059;COLONIA EL TRABAJO;6
8060;CAMPO LAVALLE;6
8061;ABRA DEL MANZANO;6
8062;COLONIA FREYRE NOROESTE;6
8063;COLONIA SAN RAFAEL;6
8064;COLONIA SEVERINA;6
8065;JERONIMO CORTES;6
8066;SAN BARTOLOME;6
8067;COLONIA FRONTERA NORTE;6
8068;COLONIA EL MILAGRO ESTE;6
8069;COLONIA LAVARELLO;6
8070;SANTA ROSA;6
8071;FRONTERA NORTE;6
8072;COLONIA DOS HERMANOS;6
8073;LOS QUEBRACHITOS;6
8074;CAMPO LOS TERCERANOS;6
8075;PUNTA DEL AGUA;6
8076;CAMPO LOS ZORROS;6
8077;COLONIA AMALIA;6
8078;COLONIA LA TAPERITA;6
8079;LAS DELICIAS;6
8080;LA CORTADERA;6
8081;COLONIA UNIDAD;6
8082;CABITUYO;6
8083;LA VICTORIA;6
8084;ESTACION KILOMETRO 581;6
8085;EL PINO;6
8086;PUERTA LOS MONTES;6
8087;CAMPO LA SOLEDAD;6
8088;COLONIA NUEVA UDINE;6
8089;LOMA DE LOS INDIOS;6
8090;COLONIA COYUNDA;6
8091;COLONIA BEIRO NORTE;6
8092;LA TOSCANITA;6
8093;PLAZA BRUNO;6
8094;COLONIA LAS LOMAS;6
8095;POZO SALADO;6
8096;POZO DEL MORTERO;6
8097;ESTANCIA EL PUMA;11
8098;EL TALA;11
8099;INGENIERO LUIGGI;11
8100;EL SALITRAL;15
8101;LONCO LUAN;15
8102;ZAPALA;15
8103;CAMPO GRANDE;4
8104;EL PARAISO;4
8105;NUEVA POBLACION;4
8106;ALTO ALEGRE;4
8107;PASO DE LOS LIBRES;4
8108;GENERAL ROCA;4
8109;POZO DEL SAPO;4
8110;POZO EL TOBA;4
8111;LAGUNA ARAUJO;4
8112;LA SALVACION;4
8113;EL PALO SANTO 2;4
8114;POZO DEL MATACO;4
8115;LA ENSENADA;4
8116;SAN JUANCITO;4
8117;MONTEVIDEO;4
8118;LA FLOJERA;4
8119;LA FIDELIDAD;4
8120;EL TRIUNFO;4
8121;SANTA MARIA;4
8122;M. KOLBAS;4
8123;SANTO DOMINGO;4
8124;EL PALO SANTO;4
8125;POZO DE LOS SURIS;4
8126;POZO DEL GATO;4
8127;SANTO TOMAS;4
8128;POZO DEL GRIS;4
8129;EL POLENON;4
8130;LA ENTRADA;4
8131;LOS MADREJONES;4
8132;EL RECREO;4
8133;PALO FLOJAL;4
8134;LA NACION;4
8135;BAJOS DE ALVARADO;4
8136;LA MESADA;4
8137;CALIFORNIA;4
8138;EL ATENTO;4
8139;LA FORTUNA;4
8140;LA BARRACA;4
8141;POZO DEL SALADO;4
8142;POZO LA OSCA;4
8143;LAS BLANCAS;4
8144;FUERTE ESPERANZA;4
8145;NUEVO;4
8146;ESPINILLO;8
8147;LA CANADA;22
8148;CERRO CONDOR;5
8149;CANQUEL;5
8150;TORO HOSCO;5
8151;EL PAJARITO;5
8152;EL SOMBRERO;5
8153;CHALACEA;6
8154;POZO DEL MORO;6
8155;SACANTA;6
8156;MALBRAN;22
8157;LOS JURIES;22
8158;BALSA;1
8159;LA DOROTEA;1
8160;CUARTEL II;1
8161;SANTA MARTA;1
8162;LA ESMERALDA;1
8163;PASICOTT;1
8164;CARLOS SALAS;1
8165;CUARTEL V;1
8166;SANTA MARIA;1
8167;EL MORITO;1
8168;LOS AROMITOS;1
8169;CORONEL MARTINEZ DE HOZ;1
8170;LA VICTORIA;1
8171;EL TRIUNFO;1
8172;ARENAZA;1
8173;SAN FRANCISCO;1
8174;CUARTEL VI;1
8175;LA CONCORDIA;1
8176;LA PERGAMINERA;1
8177;LINCOLN;1
8178;CUARTEL III;1
8179;13 DE ABRIL;1
8180;ESTACION SAN JUAN;1
8181;ROBERTS;1
8182;TRIUNVIRATO;1
8183;CUARTEL IV;1
8184;ACCESO RICALDI;1
8185;SAN GREGORIO;1
8186;LA ARGENTINA;1
8187;LA DELIA;1
8188;BERMUDEZ;1
8189;ESTACION LA UNION;1
8190;BAYAUCA;1
8191;PASTEUR;1
8192;VIGILANCIA;1
8193;LAS TOSCAS;1
8194;SAN SEBASTIAN;23
8195;ESTANCIA SARA;23
8196;CULLEN;23
8197;EL PARAMO;23
8198;MAYU SUMAJ;6
8199;RINCON YURUBI;7
8200;SANTA ELVIRA;7
8201;TATACUA;7
8202;COLONIA TATACUA;7
8203;VILLA MARIA;6
8204;VILLA ALBERTINA;6
8205;LAS PLAYAS;6
8206;LOS SAUCES;6
8207;SAN MARCOS SIERRA;6
8208;LA BANDA;6
8209;LA CLORINDA;21
8210;CAYASTACITO;21
8211;LA CONSTANCIA;6
8212;SAN JAVIER Y YACANTO;6
8213;COUNTRY SAN ISIDRO;6
8214;LA MORADA;6
8215;VILLA ALLENDE;6
8216;COUNTRY CHACRAS DE LA VILLA;6
8217;SAN FERNANDO;6
8218;SIR LEONARD;8
8219;MEDIA LUNA;1
8220;PORVENIR;1
8221;ESTACION LA CHACRA;1
8222;SALALE;1
8223;LOS ANDES;1
8224;SAN CARLOS;1
8225;ANCALO;1
8226;NUEVA SUIZA;1
8227;FLORENTINO AMEGHINO;1
8228;CUARTO LUNA;1
8229;ESTACION LA ISLETA;1
8230;EDUARDO COSTA;1
8231;BLAQUIER;1
8232;NICOLAS BRUZZONE;6
8233;GRUTLY NORTE;21
8234;HIPATIA;21
8235;EL RINCON;1
8236;LA FLORIDA;1
8237;LA RINCONADA;1
8238;MONASTERIO;1
8239;EL DESTINO;1
8240;LA JOSEFINA;1
8241;LA BELEN;1
8242;ATILIO PESSAGNO;1
8243;MANUEL J. COBO  LEZAMA;1
8244;EL ARBOLITO;1
8245;PUERTO PILCOMAYO;9
8246;CLORINDA;9
8247;RETIRO;2
8248;MONSERRAT;2
8249;SAN NICOLAS;2
8250;PUERTO MADERO;2
8251;CONSTITUCION;2
8252;SAN TELMO;2
8253;LAS PLUMAS;5
8254;COLONIA NUEVA MONTEVIDEO;8
8255;ROCAMORA;8
8256;ESTANCIA LA ESTRELLA;8
8257;COLONIA ALMADA;8
8258;FLORENTINO AMEGHINO;5
8259;DIQUE FLORENTINO AMEGHINO;5
8260;BELLA VISTA;9
8261;LOMA SENES;9
8262;COLONIA 15;9
8263;CAMPO ALEGRE;9
8264;COLONIA RIGONATO;9
8265;CAMPO SAN RAFAEL;9
8266;EL CORRALITO;9
8267;LOMA DEL QUEBRANTO;9
8268;COLONIA RODA;9
8269;9 DE JULIO;9
8270;LOTE 219;9
8271;LA TOMASA;9
8272;MONTE LINDO;9
8273;SAN JOSE;9
8274;CAMPO HARDY;9
8275;COLONIA 5 DE OCTUBRE;9
8276;LA LOMITA;9
8277;LA PICADITA;9
8278;SOLEDAD;9
8279;EL PIQUETE;9
8280;LA SARITA;9
8281;COLONIA EL COMIENZO;9
8282;COLONIA SANTA CRUZ;9
8283;KILOMETRO 224;9
8284;COLONIA LA DISCIPLINA;9
8285;FELDMAN;9
8286;EL RESGUARDO;9
8287;CASCO CUE;9
8288;EL QUEBRANTO;9
8289;COLONIA EL ALBA;9
8290;SANTA MARIA;9
8291;EL SALADILLO;9
8292;AGENTE LEGUIZAMON;9
8293;LA CAROLINA;9
8294;COLONIA PAMPA VILLANUEVA;9
8295;LA DORA;9
8296;COLONIA LOMA SENES;9
8297;ZORRILLA CUE;9
8298;COLONIA EL DESAGUADERO;9
8299;PRINCICH;9
8300;FRANCHI;9
8301;EL ALGARROBO;9
8302;LA SIRENA;9
8303;COLONIA LAS LOMITAS;9
8304;MERCEDES CUE;9
8305;COLONIA EL ZAPALLITO;9
8306;ACOSTA;9
8307;COSTA RIACHO ALAZAN;9
8308;EL IBAGAY;9
8309;SANTA ANA;9
8310;COLONIA EL OLVIDO;9
8311;CENTRO FORESTAL PIRANE;9
8312;POTRERO OCULTO;9
8313;POTRERO NORTE;9
8314;EL GATO;9
8315;COLONIA ITATI;9
8316;LA VICTORIA;9
8317;COLONIA EL PALMAR;9
8318;COLONIA EL PROGRESO;9
8319;EL SALADO;9
8320;SAN LUIS;9
8321;LOTE 9;9
8322;COPO BLANCO;9
8323;MURUA;9
8324;COLONIA LA UNION;9
8325;LA FLORESTA;9
8326;KILOMETRO 210;9
8327;MONTE QUEMADO;9
8328;EL INDIO;9
8329;KILOMETRO 142;9
8330;COLONIA ESPERANZA;9
8331;LA LOMA;9
8332;EL BOSQUECILLO;9
8333;EL POI;9
8334;COLONIA WEITZEL;9
8335;LOTE 11;9
8336;SOLDADO EDMUNDO SOSA;9
8337;LOTE 108 LADRILLERIA;9
8338;COLONIA EL CHAJA;9
8339;ISLA TOLDO;9
8340;EL COATI;9
8341;LOTE 17LEGUA A;9
8342;RACEDO ESCOBAR;9
8343;COLONIA EL RINCON;9
8344;SAN PEDRO;9
8345;SAN MARTIN;9
8346;COLONIA J. FINK;8
8347;DISTRITO CHANAR;8
8348;MOREIRA;8
8349;ARROYO CHANAR;8
8350;CORRALITO;17
8351;EL PUCARA;17
8352;VILLA MERCEDES FINCA;17
8353;CERRO NEGRO DE TIRAO;17
8354;LA MERCED DE ARRIBA;17
8355;CARABAJAL;17
8356;ROSARIO DE LERMA;17
8357;LA MERCED DEL ENCON;17
8358;EL TIMBO;17
8359;SAN BERNARDO;10
8360;VOLCAN;10
8361;BARCENA;10
8362;CHILCAYOC;10
8363;CUAY GRANDE;7
8364;LOS BRETES;7
8365;VIROCAY;7
8366;SANTO TOME;7
8367;GOMEZ CUE;7
8368;CUAY CHICO;7
8369;SAN GABRIEL;7
8370;CORONEL DESIDERIO SOSA;7
8371;CONCEPCION;7
8372;ESTANCIA SAN PEDRO;7
8373;GAMBAI;7
8374;GALARZA;7
8375;ESTACION CAZA PAVA;7
8376;ATALAYA;7
8377;COLONIA GOBERNADOR RUIZ;7
8378;LAUREL;7
8379;HORMIGUERO;7
8380;LA LUCILA;21
8381;NELSON;21
8382;MANUCHO;21
8383;IRIONDO;21
8384;RINCON DE AVILA;21
8385;LOTE 3;4
8386;LOTE 25;4
8387;LOTE 23;4
8388;SAMUHU;4
8389;LOTE 14;4
8390;LOTE 8;4
8391;LOTE 4;4
8392;MARIA JUANA;21
8393;LA CRUZ;6
8394;PUERTO NARANJITO;14
8395;COLONIA NARANJITO;14
8396;COLONIA POLANA;14
8397;DIQUE CHICO;6
8398;LAS BANDURRIAS;21
8399;CAMPO CASTRO;21
8400;RELMO;11
8401;EL CAJON;3
8402;PAPA CHACRA;3
8403;HUASI CIENAGA;3
8404;CULAMPAJA;3
8405;CUESTA DE VICUNA PAMPA;3
8406;ZARCITO;3
8407;LA CUESTA;3
8408;MINAS DE CULAMPAJA;3
8409;CORRAL QUEMADO;3
8410;RODEO GERVAN;3
8411;MALENA;6
8412;CARRASCO;8
8413;DESTACAMENTO DECEPCION;23
8414;BASE BELGRANO II;23
8415;DESTACAMENTO PETREL;23
8416;BASE ESPERANZA;23
8417;DESTACAMENTO MELCHIOR;23
8418;BASE SAN MARTIN;23
8419;BASE PRIMAVERA;23
8420;BASE BROWN;23
8421;BASE ORCADAS;23
8422;DESTACAMENTO CAMARA;23
8423;BASE MATIENZO;23
8424;BASE MARAMBIO;23
8425;BASE CARLINI;23
8426;ALDEA SAN ANTONIO;8
8427;PASO MEDINA;8
8428;EL CHANAR;8
8429;MOLINO PUBLICO;8
8430;LA SELVA;8
8431;ESTAQUITAS;8
8432;COLONIA BUENA VISTA;8
8433;MBOCAYA;7
8434;SANTA BARBARA;7
8435;SANTA SIXTA;7
8436;COLONIA MADARIAGA;7
8437;CURUZU LAUREL;7
8438;SAN NICOLAS;7
8439;SAN MIGUEL;7
8440;SILVERO CUE;7
8441;ROQUE CUE;7
8442;PUNTA DEL AGUA;6
8443;SERRANO;6
8444;WHEELWRIGHT;21
8445;MERCEDITAS;21
8446;VILLA DEL PLATA;21
8447;VILLA AMELIA;21
8448;PRIMERA ANGOSTURA;16
8449;POZO SALADO;16
8450;MONTE BAGUAL;16
8451;ZANJON DE OYUELA;16
8452;SAUCE BLANCO;16
8453;BAHIA CREEK;16
8454;LOTEO COSTA DE RIO;16
8455;LA LOBERIA;16
8456;LA ENSENADA;16
8457;SAN CLEMENTE;6
8458;PASO DE LA PAMPA;6
8459;TENIENTE BERDINA;24
8460;EL TALITA;8
8461;MACIA;8
8462;PICO TRUNCADO;20
8463;COLONIA MARINA;6
8464;CAMPO LA CHANTADA;6
8465;CAMPO MAYOL;6
8466;COLONIA LA LEGUA;6
8467;COLONIA DOLORES;6
8468;COLONIA ALTO VERDE;6
8469;BARRETO;6
8470;COLONIA CAMPO ALBANO;6
8471;LA CREMERIA;6
8472;CAMPO SAN JUAN;6
8473;COLONIA MAIPU;6
8474;CAMPO LA ZULEMA;6
8475;MANANTIALES;6
8476;COLONIA MARIA ANGELINA;6
8477;COLONIA SANTO TOMA;6
8478;OLMOS;6
8479;CAMPO ANCHORENA;6
8480;COLONIA SANTA CLARA;6
8481;COLONIA LA FLORIDA;6
8482;PAVIN;6
8483;COLONIA LA MONONA;6
8484;COLONIA LAS MERCEDITAS;6
8485;COLONIA GRANJA LA CELINA;6
8486;COLONIA SAN JOSE;6
8487;COLONIA SANTA PAULA;6
8488;VALLE AZUL;16
8489;VILLA CONCEPCION DEL TIO;6
8490;VILLA SOLDATI;2
8491;VILLA RIACHUELO;2
8492;VILLA LUGANO;2
8493;QUETA;10
8494;CASABINDO;10
8495;RUMI CRUZ;10
8496;SAUZALITO;10
8497;TAMBILLOS;10
8498;PASAJES;10
8499;ORATORIO;10
8500;QUINILICAN;10
8501;RACHAITE;10
8502;MIRAFLORES DE LA CANDELARIA;10
8503;SAN JOSE;10
8504;ENCRUCIJADA;10
8505;SANTA ROSA;10
8506;AGUA CHICA;10
8507;OJO DE AGUA;10
8508;AGUA CALIENTE DE LA PUNA;10
8509;SAYATE;10
8510;COCHINOCA;10
8511;ABRA PAMPA;10
8512;TABLADITAS;10
8513;DONCELLAS;10
8514;COLONIA BREMEN;6
8515;VICTORICA;11
8516;CARHUE NIYEO;5
8517;TAQUETREN;5
8518;COLELACHE;5
8519;EL MANZANO;6
8520;CANTERAS EL SAUCE;6
8521;KILOMETRO 28;21
8522;GUASUNCHO;21
8523;COLONIA PILOTO;21
8524;LA RESERVA;21
8525;CAMPO REDONDO;21
8526;LOS TABANOS;21
8527;VILLA ANA;21
8528;EL AMARGO;21
8529;TELLIER;20
8530;VILLA GENERAL MANUEL BELGRANO;9
8531;LOS CORDOBA;24
8532;RIO CHICO;24
8533;AMPIMPA;24
8534;SALAS;24
8535;CALIMONTE;24
8536;YASYAMAYO;24
8537;LOS ZAZOS;24
8538;TIO PUNCO;24
8539;AMAICHA DEL VALLE;24
8540;EL CARMEN;24
8541;EL TIO;24
8542;LA HOYADA;24
8543;EL PASO;24
8544;ESTACION CRUZ DEL NORTE;24
8545;GENERAL PAZ;24
8546;COLOMBRES;24
8547;SAN MIGUELITO;24
8548;POZO DEL ALTO;24
8549;COLONIA EL TOBA;4
8550;LA CHIQUITA NORTE;4
8551;PRESIDENCIA ROQUE SAENZ PENA;4
8552;PAMPA GALPON;4
8553;LOTE XVII;4
8554;PAMPA GAMBA;4
8555;PAMPA ALEGRIA;4
8556;COLONIA CERVEZA HELADA;4
8557;PAMPA LOCA;4
8558;COLONIA PAMPA ALEGRIA;4
8559;COLONIA BAJO HONDO CHICO;4
8560;BAJO HONDO GRANDE;4
8561;LA POBLADORA;4
8562;LA MASCOTA;4
8563;COLONIA BAJO HONDO;4
8564;COLONIA NAPENAY;4
8565;ENSANCHE NORTE;4
8566;COLONIA SARMIENTO;4
8567;COLONIA RIVADAVIA;4
8568;VILLA ELISA;6
8569;CAMPO LA REDENCION;6
8570;EL PALOMAR;1
8571;CASTELAR;1
8572;HAEDO;1
8573;MORON;1
8574;VILLA SARMIENTO;1
8575;VILLA LOS AROMOS;6
8576;VILLA SAN DIEGO;21
8577;VILLA GOBERNADOR GALVEZ;21
8578;CORONEL AGUIRRE;21
8579;VILLA URRUTIA;14
8580;EL ALCAZAR;14
8581;1 DE MAYO;14
8582;EL TIGRE;14
8583;KILOMETRO 17 RUTA 8;14
8584;CAMPO GRANDE;14
8585;YERBAL VIEJO;14
8586;JOSE LUIS;14
8587;BELEN DE ESCOBAR;1
8588;GARIN;1
8589;EL CAZADOR;1
8590;LOMA VERDE;1
8591;INGENIERO MASCHWITZ;1
8592;SECCION ISLAS;1
8593;MATHEU;1
8594;MAQUINISTA F. SAVIO ESTE;1
8595;SUBTENIENTE PERIN;9
8596;RIO GRANDE;23
8597;GARIBALDI;21
8598;ESTACION LA HIERRA;8
8599;VILLA FLOR SERRANA;6
8600;TANTI;6
8601;LAS DOLORES;22
8602;TRES LAGUNAS;22
8603;LAS PALMITAS;22
8604;LOS TABLEROS;22
8605;ASPIRANTE;22
8606;EL DESTINO;22
8607;ISLA BAJA;22
8608;RIO CUARTO;6
8609;LA ESQUINA;6
8610;DONADEU;22
8611;LA ESTRELLA;17
8612;LA ESQUINA;17
8613;POZO LA ESQUINA;17
8614;POZO AZUL;17
8615;EL MISTOL;17
8616;EL CARMEN;17
8617;BELLA VISTA;17
8618;POZO CERCADO;17
8619;TRES POZOS;17
8620;BUENA VISTA;17
8621;EL QUEBRACHAL;17
8622;LA PAJA;17
8623;MARTINEZ DEL TINEO;17
8624;PICHANAL;17
8625;BORDO LA ESQUINA;17
8626;LOS POCITOS;17
8627;EL TOTORAL;17
8628;GUAYACAN;17
8629;CAMPO LARGO;17
8630;MORTERITO;17
8631;PALO SANTO;17
8632;JERONIMO MATORRAS;17
8633;MANUEL ELORDI;17
8634;PUESTO DEL MEDIO;17
8635;LA PROVIDENCIA;17
8636;LANDETA;21
8637;COLONIALANDETA;21
8638;CAMPO LA ORIENTAL;21
8639;CAMPO SANTA ISABEL;21
8640;COLONIA SAN ANTONIO;21
8641;LAS ROSAS;21
8642;ITURRASPE;21
8643;CAMPO LA PRADERA;21
8644;CAMPO EL RAFANGO;21
8645;LA CALIFORNIA;21
8646;SARGENTO CABRAL;21
8647;PAMPA LINDA;16
8648;SAN PEDRO;10
8649;ARROYO COLORADO;10
8650;PALO HACHADO;10
8651;EL ACHERAL;10
8652;TUNALITO;10
8653;ARROYO DEL MEDIO;10
8654;SAN JUAN DE DIOS;10
8655;COLONIA M. JUAREZ CELMAN;6
8656;LOS SURGENTES;6
8657;LA EMA;21
8658;CAMPO LOS BAYOS;21
8659;LAS CHANAS;21
8660;EL CENTINELA;21
8661;KILOMETRO 844;21
8662;EL MOLLE;21
8663;EL DESCANSO;21
8664;LA CAUTIVA;21
8665;SAN BERNARDO;21
8666;GUARDAMONTE;8
8667;EL CERCADO;24
8668;EL CHURQUI;24
8669;TALA HUASI;6
8670;SAN BASILIO;6
8671;IMPIRA;6
8672;IVANOWSKY;11
8673;CATRILO;11
8674;SAGRADA FAMILIA;6
8675;DIEGO DE ROJAS;6
8676;LA MATANSILLA;15
8677;MANZANO AMARGO;15
8678;PICHI NEUQUEN;15
8679;EL TOROLTAY;4
8680;ZAPARINQUI;4
8681;EL JURAMENTO;4
8682;PAMPA LOS BEDOGNI;4
8683;SIMBOLAR;4
8684;EL NANDU;4
8685;CAMPO FLORIDO;4
8686;PAMPA TOLOSA CHICA;4
8687;PAMPA NUEVA;4
8688;LA GLORIA;4
8689;LAS DELICIAS;4
8690;POZO COLORADO;4
8691;PAMPA SAN MARTIN;4
8692;MONTE REDONDO;4
8693;CAMPO BEDOGNI;4
8694;CAMPO DE MAYO;4
8695;EL RINCON DICHOSO;4
8696;EL CUARENTA Y CUATRO;4
8697;LA SOLEDAD;4
8698;LAS VERTIENTES;4
8699;PAMPA ALMIRON;4
8700;PUERTA NEGRA;4
8701;JUAN JOSE CASTELLI;4
8702;LA GERONIMA;4
8703;PAMPA TOLOSA;4
8704;MIRAMAR;4
8705;LOS MILAGROS;4
8706;EL DESTIERRO;4
8707;COLONIA MONTE QUEMADO;4
8708;PAMPA CASTRO;4
8709;LA SELVA;4
8710;EL ESCONDIDO;4
8711;MONTE QUEMADO;4
8712;POZO DE LA TUNA;4
8713;OLLA QUEBRADA;4
8714;EL TELASCO;4
8715;COLONIA LA FLORIDA GRANDE;4
8716;EL PARAISAL;4
8717;SAN MANUEL;4
8718;LA NUEVA UNION;4
8719;LA MORA;4
8720;RIO MUERTO CRUZ;4
8721;LA INDIANA;4
8722;CAMPO DEL ALTO;4
8723;POZO DEL BAYO;4
8724;POZO DEL TORO;4
8725;LA FLORIDA;4
8726;LA RINCONADA;4
8727;VIBORAS BLANCAS;4
8728;EL NANDUBAY;4
8729;SAN VICENTE;4
8730;COSTA RICA;4
8731;PAMPA LA CRUZ;4
8732;SAN AGUSTIN;4
8733;TOLDERIAS;4
8734;LA ESPERANZA;4
8735;LAS MARAVILLAS;4
8736;EL GRAMILLAR;4
8737;EL ASUSTADO;4
8738;BELLA VISTA;4
8739;PASO SOSA;4
8740;ALBERDI;4
8741;SAN LUIS;4
8742;LOS POTREROS;4
8743;EL CORREDERO;4
8744;EL COLCHON;4
8745;SAN JOSE;4
8746;LAS PALOMAS;4
8747;LA ARGENTINA;4
8748;EL ALGARROBAL;4
8749;EL ESTANQUE;4
8750;PAMPA MACHETE;4
8751;EL PALOMO;4
8752;EL ZANJON;4
8753;LA UNION;4
8754;SANTA CARMEN;4
8755;LAS TUNILLAS;4
8756;EL PROGRESO;4
8757;LA BOLSA;4
8758;ESTANCIA DOS HERMANAS;7
8759;SANTA LUCIA;7
8760;LA BOLSA;7
8761;VILLA AQUINO;7
8762;COLONIA MARTINEZ;7
8763;COLONIA SAN JOSE;7
8764;NARANJITO;7
8765;VILLA CORDOBA;7
8766;CHALLACO;15
8767;MARI MENUCO;15
8768;LOMA DE LA LATA;15
8769;CANDELARIA SUR;6
8770;NINTE;6
8771;CAMPO COLUMBO;6
8772;LOS ALGARROBITOS;6
8773;LAS ASTILLAS;6
8774;PIEDRAS GRANDES;6
8775;LA FALDA;6
8776;GUADALUPE NORTE;21
8777;BARRIO DEL LAGO;14
8778;CANDELARIA;14
8779;CUTRAL CO;15
8780;CHACRAS DE MONTE HERMOSO;15
8781;PASCANAS;6
8782;LAGUNA ESCONDIDA;23
8783;SEBASTIAN ELCANO;6
8784;COMALLO ARRIBA;16
8785;CANADON CHILENO;16
8786;CERRO NEGRO;16
8787;COMALLO ABAJO;16
8788;COLONIA LA CARLOTA;11
8789;ARATA;11
8790;VILLA SAN ROQUE;11
8791;LOS HORNOS;11
8792;SAN JOSE DE LA ESQUINA;21
8793;LOS NOGALES;21
8794;SANTA CRUZ;24
8795;EL RODEO;24
8796;TUSCA PAMPA;24
8797;LA CRUZ DE ARRIBA;24
8798;LA RAMADA;24
8799;LA CRUZ;24
8800;MACOMITAS;24
8801;SAN JOSE DE MACOMITAS;24
8802;PARADA PUCHETA;7
8803;PASO LEDESMA;7
8804;SAN ANTONIO;7
8805;SAN ISIDRO;7
8806;LOS PINOS;7
8807;PROGRESO;21
8808;VALENCIA;7
8809;YAHAPE;7
8810;BERON DE ASTRADA;7
8811;TATARE;7
8812;ERIN;24
8813;ESQUINA;24
8814;MANCOPA;24
8815;ESQUINA DEL LLANO;24
8816;MANCOPA CHICO;24
8817;COLONIA MARGARITA;21
8818;LA POBLACION;6
8819;SAN CARLOS MINAS;6
8820;SAUCE DE LOS QUEVEDOS;6
8821;AGUA DEL CRESPIN;6
8822;MESA DE MARIANO;6
8823;LOS BARRIALES;6
8824;NINALQUIN;6
8825;PLAZA HUINCUL;15
8826;PUEBLO VIEJO;24
8827;EL POTRERILLO;24
8828;BAJASTINE;24
8829;QUEBRACHITO;24
8830;HUASA PAMPA SUR;24
8831;ALDEA ABORIGEN;14
8832;APARICIO CUE;14
8833;INVERNADA;14
8834;VILLA EMMA;14
8835;SAN IGNACIO;14
8836;SAN RAFAEL;14
8837;TEYU CUARE;14
8838;DOMINGO SAVIO;14
8839;ALDEA BRASILERA;8
8840;PARAJE LA VIRGEN;8
8841;VILLA MANTERO;8
8842;COLONIA BARREROS;8
8843;ISLA JUANICO;8
8844;COLONIA LUCIENVILLE;8
8845;DISTRITO MOSCAS;8
8846;COLONIA GENACITO;8
8847;SAN EUGENIO;21
8848;LAS DELICIAS;8
8849;EL RINCON;8
8850;SAUCE SUR;8
8851;FEDERAL;8
8852;ISLA SOLA;7
8853;CASUALIDAD;7
8854;PUNTA MARUCHA;7
8855;SAN PEDRO;7
8856;SAN FRANCISCO;7
8857;COLONIA PUCHETA;7
8858;SOLEDAD;7
8859;SAN JORGE;7
8860;ISLA LA JOSEFINA;7
8861;ESTANCIA DON RAUL;7
8862;VILLA LEONOR;7
8863;RINCON DE GOMEZ;7
8864;LOS CEIBOS;7
8865;EL TRANSITO;7
8866;PUNTA BATEL;7
8867;MARUCHAS;7
8868;LAS MERCEDES;7
8869;MANANTIALES;7
8870;COSTA BATEL;7
8871;PARANACITO;7
8872;COLONIA PROGRESO;7
8873;BATEL ARAUJO;7
8874;GOYA;7
8875;COLONIA ELENITA;7
8876;BUENA VISTA;7
8877;PTO. BOCA;7
8878;ESTANCIA RINCON DE LUNA;7
8879;BATEL;7
8880;SAN RAMON;7
8881;SANTILLAN;7
8882;VILLA LUJAN;7
8883;PAGO REDONDO;7
8884;REMANSO;7
8885;COLONIA MERCEDES COSSIO;7
8886;SANTA ROSA;7
8887;COLONIA PORVENIR;7
8888;MARUCHITAS;7
8889;LUJAN;7
8890;SANTA MARIA;7
8891;MORA;7
8892;EL CERRITO;7
8893;COLONIA TIMBO;7
8894;LAGUNA PUCU;7
8895;COCALITO;7
8896;COLONIA SAUCE;7
8897;RIO PICO;5
